table_id,player_id,format,category,pos,change,rating,career_best_rating,rank_date,entry_date
2761,69434,T20W,bat,49,+1,447,500 v Ireland at Abu Dhabi 2024,2025-05-05,2025-05-11
2762,85051,T20W,bat,49,-,447,532 v Scotland at Abu Dhabi 2022,2025-05-05,2025-05-11
2763,64963,T20W,bat,51,+1,444,458 v South Africa at Multan 2024,2025-05-05,2025-05-11
2764,69606,T20W,bat,52,-1,441,495 v Nepal at Kuala Lumpur 2022,2025-05-05,2025-05-11
2765,63229,T20W,bat,53,-,440,444 v New Zealand at Christchurch 2025,2025-05-05,2025-05-11
2766,67302,T20W,bat,54,-,439,439 v England at Centurion 2024,2025-05-05,2025-05-11
2767,82434,T20W,bat,54,-,439,448 v Australia at Bay Oval 2025,2025-05-05,2025-05-11
2768,11858,T20W,bat,56,-,436,522 v Bangladesh at St Lucia 2018,2025-05-05,2025-05-11
2769,22048,T20W,bat,57,-,433,433 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2770,99520,T20W,bat,58,+2,425,"454 v Greece at Marsa, Malta 2024",2025-05-05,2025-05-11
2771,67312,T20W,bat,59,-1,422,571 v Mozambique at Gaborone 2021,2025-05-05,2025-05-11
2772,69455,T20W,bat,60,+1,420,544 v United Arab Emirates at Bangkok 2019,2025-05-05,2025-05-11
2773,67310,T20W,bat,61,-3,417,513 v Namibia at Namibia 2022,2025-05-05,2025-05-11
2774,69433,T20W,bat,62,-,416,433 v West Indies at St Kitts (WP) 2025,2025-05-05,2025-05-11
2775,69423,T20W,bat,63,-,415,553 v India at Sylhet 2022,2025-05-05,2025-05-11
2776,71759,T20W,bat,64,-,407,407 v New Zealand at Dubai 2024,2025-05-05,2025-05-11
2777,69600,T20W,bat,65,-,390,448 v Tanzania at Uganda 2023,2025-05-05,2025-05-11
2778,67304,T20W,bat,66,-,385,592 v Thailand at Bangkok 2023,2025-05-05,2025-05-11
2779,58242,T20W,bat,67,-,384,398 v Sri Lanka at Sharjah 2024,2025-05-05,2025-05-11
2780,69622,T20W,bat,67,-,384,420 v Cook Islands at Auckland 2024,2025-05-05,2025-05-11
2781,58230,T20W,bat,69,-,377,421 v West Indies at St Kitts (WP) 2025,2025-05-05,2025-05-11
2782,89745,T20W,bat,70,-,371,449 v Thailand at Dambulla 2024,2025-05-05,2025-05-11
2783,70697,T20W,bat,71,-,359,378 v Sri Lanka at Christchurch 2025,2025-05-05,2025-05-11
2784,61359,T20W,bat,72,-,357,382 v Australia at Sydney 2014,2025-05-05,2025-05-11
2785,69579,T20W,bat,73,-,356,"601 v Germany at Murcia, Spain 2019",2025-05-05,2025-05-11
2786,83369,T20W,bat,74,+1,352,460 v Ireland at Harare 2024,2025-05-05,2025-05-11
2787,67315,T20W,bat,75,-1,349,375 v United Arab Emirates at Windhoek 2024,2025-05-05,2025-05-11
2788,64555,T20W,bat,76,+1,336,"345 v Pakistan at Hangzhou, China 2023",2025-05-05,2025-05-11
2789,69351,T20W,bat,76,+1,336,336 v New Zealand at Dunedin 2025,2025-05-05,2025-05-11
2790,66391,T20W,bat,78,+1,334,336 v Australia at Canberra 2025,2025-05-05,2025-05-11
2791,69456,T20W,bat,78,-3,334,458 v Bangladesh at Abu Dhabi 2022,2025-05-05,2025-05-11
2792,69603,T20W,bat,78,+1,334,334 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2793,11873,T20W,bat,81,-,333,591 v New Zealand at Chelmsford 2021,2025-05-05,2025-05-11
2794,82100,T20W,bat,82,-,332,338 v West Indies at Dubai 2024,2025-05-05,2025-05-11
2795,70983,T20W,bat,83,-,331,363 v Samoa at Vanuatu 2023,2025-05-05,2025-05-11
2796,101120,T20W,bat,84,+1,326,"354 v Singapore at Bali, Indonesia 2024",2025-05-05,2025-05-11
2797,59739,T20W,bat,85,-1,321,356 v Saudi Arabia at Oman 2022,2025-05-05,2025-05-11
2798,64347,T20W,bat,86,-,317,327 v India at Mumbai 2024,2025-05-05,2025-05-11
2799,69615,T20W,bat,86,-,317,368 v Vanuatu at Fiji 2023,2025-05-05,2025-05-11
2800,82713,T20W,bat,88,-,315,315 v England at Centurion 2024,2025-05-05,2025-05-11
2801,72116,T20W,bat,89,-,313,313 v Namibia at Accra 2024,2025-05-05,2025-05-11
2802,71995,T20W,bat,90,-,308,416 v Cook Islands at Auckland 2024,2025-05-05,2025-05-11
2803,67301,T20W,bat,91,-,304,319 v Netherlands at Amstelveen 2023,2025-05-05,2025-05-11
2804,87679,T20W,bat,92,-,303,391 v Sri Lanka at Dambulla 2024,2025-05-05,2025-05-11
2805,70936,T20W,bat,93,-,299,"389 v Uganda at Kirtipur, Nepal 2022",2025-05-05,2025-05-11
2806,67047,T20W,bat,94,-,296,303 v New Zealand at Brisbane - AB 2024,2025-05-05,2025-05-11
2807,124581,T20W,bat,94,+79,296,296 v Czechia at Prague 2025,2025-05-05,2025-05-11
2808,69399,T20W,bat,96,-1,295,329 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2809,66614,T20W,bat,97,-,291,292 v England at Benoni 2024,2025-05-05,2025-05-11
2810,69454,T20W,bat,98,-2,286,404 v United Arab Emirates at Abu Dhabi 2022,2025-05-05,2025-05-11
2811,65726,T20W,bat,99,-1,285,326 v West Indies at Karachi 2024,2025-05-05,2025-05-11
2812,6737,T20W,bat,100,-1,284,356 v New Zealand at Antigua 2022,2025-05-05,2025-05-11
2813,99725,T20W,bat,100,-1,284,284 v West Indies at St Kitts (WP) 2025,2025-05-05,2025-05-11
2814,66391,T20W,bowl,1,-,756,802 v Australia at Edgbaston 2023,2025-05-05,2025-05-11
2815,73820,T20W,bowl,2,-,746,758 v Sri Lanka at Sharjah 2024,2025-05-05,2025-05-11
2816,65146,T20W,bowl,3,-,737,759 v Bangladesh at Dambulla 2024,2025-05-05,2025-05-11
2817,67045,T20W,bowl,4,-,736,736 v New Zealand at Wellington 2025,2025-05-05,2025-05-11
2818,70714,T20W,bowl,5,-,728,740 v Australia at Sharjah 2024,2025-05-05,2025-05-11
2819,69756,T20W,bowl,6,-,720,769 v New Zealand at The Oval 2024,2025-05-05,2025-05-11
2820,69779,T20W,bowl,7,-,705,730 v New Zealand at Wellington 2024,2025-05-05,2025-05-11
2821,67100,T20W,bowl,8,-,704,717 v Bangladesh at Chittagong 2023,2025-05-05,2025-05-11
2822,67047,T20W,bowl,8,-,704,708 v England at Adelaide 2025,2025-05-05,2025-05-11
2823,58618,T20W,bowl,10,-,700,708 v Australia at Bridgetown 2019,2025-05-05,2025-05-11
2824,63467,T20W,bowl,11,-,689,806 v Pakistan at Guyana 2018,2025-05-05,2025-05-11
2825,66632,T20W,bowl,12,-,687,740 v Australia at Melbourne 2020,2025-05-05,2025-05-11
2826,100120,T20W,bowl,12,-,687,705 v Thailand at Dambulla 2024,2025-05-05,2025-05-11
2827,73258,T20W,bowl,14,-,669,771 v New Zealand at Paarl 2023,2025-05-05,2025-05-11
2828,68441,T20W,bowl,15,-,664,770 v West Indies at Guyana 2019,2025-05-05,2025-05-11
2829,67023,T20W,bowl,16,-,657,710 v Pakistan at Dubai 2024,2025-05-05,2025-05-11
2830,64970,T20W,bowl,17,-,645,718 v Pakistan at Karachi 2024,2025-05-05,2025-05-11
2831,71451,T20W,bowl,18,-,637,737 v South Africa at Cape Town 2023,2025-05-05,2025-05-11
2832,69906,T20W,bowl,19,-,636,704 v Pakistan at Northampton 2024,2025-05-05,2025-05-11
2833,65065,T20W,bowl,20,-,632,733 v Bangladesh at Dambulla 2024,2025-05-05,2025-05-11
2834,75598,T20W,bowl,21,-,629,648 v Australia at Sharjah 2024,2025-05-05,2025-05-11
2835,7759,T20W,bowl,22,-,610,720 v Ireland at Doha 2014,2025-05-05,2025-05-11
2836,70737,T20W,bowl,23,-,608,695 v Pakistan at Queenstown 2023,2025-05-05,2025-05-11
2837,65346,T20W,bowl,24,-,605,639 v Thailand at Kuala Lumpur 2018,2025-05-05,2025-05-11
2838,70684,T20W,bowl,25,-,602,666 v West Indies at St Lucia 2023,2025-05-05,2025-05-11
2839,70677,T20W,bowl,26,-,601,606 v Sri Lanka at Christchurch 2025,2025-05-05,2025-05-11
2840,69976,T20W,bowl,27,-,599,643 v India at Mumbai 2024,2025-05-05,2025-05-11
2841,60225,T20W,bowl,28,-,590,726 v Bangladesh at Sylhet 2014,2025-05-05,2025-05-11
2842,74329,T20W,bowl,29,-,584,710 v Pakistan at Dunedin 2023,2025-05-05,2025-05-11
2843,67041,T20W,bowl,30,-,581,673 v England at Hove 2019,2025-05-05,2025-05-11
2844,65721,T20W,bowl,31,-,580,683 v Ireland at Utrecht 2018,2025-05-05,2025-05-11
2845,69351,T20W,bowl,32,-,570,587 v Scotland at Abu Dhabi 2024,2025-05-05,2025-05-11
2846,68423,T20W,bowl,33,-,564,621 v United Arab Emirates at Dambulla 2024,2025-05-05,2025-05-11
2847,60588,T20W,bowl,34,-,560,688 v South Africa at Doha 2014,2025-05-05,2025-05-11
2848,63991,T20W,bowl,35,-,557,557 v West Indies at St Kitts (WP) 2025,2025-05-05,2025-05-11
2849,57828,T20W,bowl,36,-,555,712 v Sri Lanka at Colombo (PSS) 2023,2025-05-05,2025-05-11
2850,67302,T20W,bowl,37,-,540,581 v West Indies at East London 2023,2025-05-05,2025-05-11
2851,97646,T20W,bowl,38,-,535,606 v Sri Lanka at Dambulla 2024,2025-05-05,2025-05-11
2852,71759,T20W,bowl,39,-,531,606 v West Indies at Karachi 2024,2025-05-05,2025-05-11
2853,59745,T20W,bowl,40,-,530,"709 v India at Hangzhou, China 2023",2025-05-05,2025-05-11
2854,58520,T20W,bowl,41,-,525,525 v New Zealand at Dunedin 2025,2025-05-05,2025-05-11
2855,63227,T20W,bowl,41,-,525,676 v England at Cape Town 2023,2025-05-05,2025-05-11
2856,70686,T20W,bowl,43,-,493,596 v Sri Lanka at Paarl 2023,2025-05-05,2025-05-11
2857,22048,T20W,bowl,44,-,492,514 v Zimbabwe at Abu Dhabi 2024,2025-05-05,2025-05-11
2858,70980,T20W,bowl,45,-,476,544 v India at Sylhet 2022,2025-05-05,2025-05-11
2859,73816,T20W,bowl,46,+1,474,"592 v Pakistan at Hangzhou, China 2023",2025-05-05,2025-05-11
2860,80013,T20W,bowl,47,+1,465,509 v Zimbabwe at Abu Dhabi 2024,2025-05-05,2025-05-11
2861,69563,T20W,bowl,48,+1,463,"556 v Ireland at Murcia, Spain 2021",2025-05-05,2025-05-11
2862,11858,T20W,bowl,49,+1,461,475 v New Zealand at Dubai 2024,2025-05-05,2025-05-11
2863,69485,T20W,bowl,50,+1,457,525 v Zimbabwe at Abu Dhabi 2024,2025-05-05,2025-05-11
2864,73768,T20W,bowl,51,+1,455,551 v Sri Lanka at Sylhet 2022,2025-05-05,2025-05-11
2865,63469,T20W,bowl,52,+1,454,659 v South Africa at Durban 2021,2025-05-05,2025-05-11
2866,70064,T20W,bowl,52,+1,454,468 v Australia at Sharjah 2024,2025-05-05,2025-05-11
2867,83663,T20W,bowl,54,+1,449,467 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2868,69615,T20W,bowl,55,+2,447,494 v Scotland at Abu Dhabi 2022,2025-05-05,2025-05-11
2869,65768,T20W,bowl,56,+2,445,495 v Scotland at Abu Dhabi 2024,2025-05-05,2025-05-11
2870,70050,T20W,bowl,57,+2,441,552 v Ireland at Dublin 2022,2025-05-05,2025-05-11
2871,69454,T20W,bowl,58,-3,440,619 v Papua New Guinea at Abu Dhabi 2022,2025-05-05,2025-05-11
2872,69601,T20W,bowl,59,-13,439,475 v Zimbabwe at Windhoek 2024,2025-05-05,2025-05-11
2873,69607,T20W,bowl,60,+1,437,437 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2874,69541,T20W,bowl,61,+1,435,467 v West Indies at St Lucia 2023,2025-05-05,2025-05-11
2875,67305,T20W,bowl,62,-2,434,576 v Thailand at Bangkok 2023,2025-05-05,2025-05-11
2876,65018,T20W,bowl,63,-,430,632 v South Africa at St Lucia 2018,2025-05-05,2025-05-11
2877,64347,T20W,bowl,64,-,429,442 v India at Mumbai 2024,2025-05-05,2025-05-11
2878,80019,T20W,bowl,65,-,424,437 v England at Dublin 2024,2025-05-05,2025-05-11
2879,69621,T20W,bowl,66,-,420,439 v Samoa at Auckland 2024,2025-05-05,2025-05-11
2880,63998,T20W,bowl,67,+1,412,609 v India at Chelmsford 2021,2025-05-05,2025-05-11
2881,60543,T20W,bowl,68,+1,410,486 v Australia at Hobart 2024,2025-05-05,2025-05-11
2882,69456,T20W,bowl,69,-2,399,598 v Nepal at Bangkok 2019,2025-05-05,2025-05-11
2883,106353,T20W,bowl,70,+1,392,422 v Pakistan at Chittagong 2023,2025-05-05,2025-05-11
2884,69572,T20W,bowl,71,+1,391,"438 v Germany at Murcia, Spain 2021",2025-05-05,2025-05-11
2885,75591,T20W,bowl,72,+1,388,404 v Sri Lanka at Dubai 2024,2025-05-05,2025-05-11
2886,59467,T20W,bowl,73,+1,387,570 v Pakistan at Karachi 2019,2025-05-05,2025-05-11
2887,80596,T20W,bowl,74,+1,386,386 v Australia at Adelaide 2025,2025-05-05,2025-05-11
2888,67316,T20W,bowl,75,-5,381,511 v Thailand at Bangkok 2023,2025-05-05,2025-05-11
2889,69465,T20W,bowl,76,-1,380,530 v Zimbabwe at Abu Dhabi 2022,2025-05-05,2025-05-11
2890,73622,T20W,bowl,77,-,379,406 v England at Dubai 2024,2025-05-05,2025-05-11
2891,69760,T20W,bowl,78,-,378,501 v West Indies at Northampton 2019,2025-05-05,2025-05-11
2892,67315,T20W,bowl,79,-1,374,448 v United Arab Emirates at Abu Dhabi 2024,2025-05-05,2025-05-11
2893,96900,T20W,bowl,80,-,373,380 v South Africa at Dubai 2024,2025-05-05,2025-05-11
2894,70330,T20W,bowl,81,-,369,369 v New Zealand at Dubai 2024,2025-05-05,2025-05-11
2895,69600,T20W,bowl,82,-,354,361 v Zimbabwe at Windhoek 2024,2025-05-05,2025-05-11
2896,80006,T20W,bowl,83,-,353,403 v Thailand at Dubai 2024,2025-05-05,2025-05-11
2897,73446,T20W,bowl,84,+1,351,387 v India at Sylhet 2024,2025-05-05,2025-05-11
2898,80017,T20W,bowl,84,+1,351,351 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2899,80807,T20W,bowl,84,+1,351,373 v South Africa at Centurion 2024,2025-05-05,2025-05-11
2900,72056,T20W,bowl,87,+1,350,350 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2901,80590,T20W,bowl,87,+1,350,350 v England at Sharjah 2024,2025-05-05,2025-05-11
2902,69573,T20W,bowl,89,+1,348,373 v Ireland at Abu Dhabi 2024,2025-05-05,2025-05-11
2903,113111,T20W,bowl,90,+2,346,364 v United Arab Emirates at Windhoek 2024,2025-05-05,2025-05-11
2904,83369,T20W,bowl,91,-8,345,467 v Ireland at Harare 2024,2025-05-05,2025-05-11
2905,72861,T20W,bowl,92,+1,336,418 v West Indies at Bridgetown 2022,2025-05-05,2025-05-11
2906,73624,T20W,bowl,93,+3,333,338 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2907,92205,T20W,bowl,93,+3,333,333 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2908,67317,T20W,bowl,95,-2,328,470 v Tanzania at Uganda 2023,2025-05-05,2025-05-11
2909,71003,T20W,bowl,96,-6,327,396 v Sri Lanka at Sylhet 2022,2025-05-05,2025-05-11
2910,67308,T20W,bowl,97,+1,323,378 v Thailand at Bangkok 2023,2025-05-05,2025-05-11
2911,62067,T20W,bowl,98,+3,321,691 v England at Hove 2010,2025-05-05,2025-05-11
2912,67816,T20W,bowl,99,-,318,585 v United Arab Emirates at Dubai (GCA) 2022,2025-05-05,2025-05-11
2913,69606,T20W,bowl,100,-7,317,359 v Tanzania at Uganda 2023,2025-05-05,2025-05-11
2914,71013,T20W,bowl,100,-,317,348 v Zimbabwe at Abu Dhabi 2024,2025-05-05,2025-05-11
2915,64970,T20W,allrounder,1,-,479,527 v Pakistan at Karachi 2024,2025-05-05,2025-05-11
2916,66632,T20W,allrounder,2,-,434,448 v South Africa at Dubai 2024,2025-05-05,2025-05-11
2917,65146,T20W,allrounder,3,-,392,416 v West Indies at Cape Town 2023,2025-05-05,2025-05-11
2918,67023,T20W,allrounder,4,-,372,460 v South Africa at Cape Town 2023,2025-05-05,2025-05-11
2919,58520,T20W,allrounder,5,-,361,361 v New Zealand at Dunedin 2025,2025-05-05,2025-05-11
2920,7759,T20W,allrounder,6,-,278,303 v Australia at Dubai 2024,2025-05-05,2025-05-11
2921,60588,T20W,allrounder,7,-,276,327 v West Indies at Karachi 2024,2025-05-05,2025-05-11
2922,63998,T20W,allrounder,8,-,258,386 v India at Chelmsford 2021,2025-05-05,2025-05-11
2923,66391,T20W,allrounder,9,-,252,259 v Australia at Sydney 2025,2025-05-05,2025-05-11
2924,59467,T20W,allrounder,10,-,243,411 v Pakistan at Karachi 2019,2025-05-05,2025-05-11
2925,69563,T20W,allrounder,10,-,243,"352 v Ireland at Murcia, Spain 2021",2025-05-05,2025-05-11
2926,69541,T20W,allrounder,10,-,243,243 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2927,67302,T20W,allrounder,13,-,237,239 v England at Benoni 2024,2025-05-05,2025-05-11
2928,71759,T20W,allrounder,14,-,216,216 v New Zealand at Dubai 2024,2025-05-05,2025-05-11
2929,22048,T20W,allrounder,15,-,213,214 v Netherlands at Abu Dhabi 2024,2025-05-05,2025-05-11
2930,67047,T20W,allrounder,16,-,208,209 v England at Adelaide 2025,2025-05-05,2025-05-11
2931,66669,T20W,allrounder,17,-,205,257 v India at Mumbai 2022,2025-05-05,2025-05-11
2932,11858,T20W,allrounder,18,-,200,209 v New Zealand at Dubai 2024,2025-05-05,2025-05-11
2933,62067,T20W,allrounder,19,-,196,425 v Australia at Brisbane - AB 2020,2025-05-05,2025-05-11
2934,69351,T20W,allrounder,20,-,191,192 v New Zealand at Christchurch 2025,2025-05-05,2025-05-11
2935,67045,T20W,allrounder,21,-,186,186 v New Zealand at Wellington 2025,2025-05-05,2025-05-11
2936,69779,T20W,allrounder,22,-,176,186 v South Africa at Centurion 2024,2025-05-05,2025-05-11
2937,69756,T20W,allrounder,23,-,165,184 v New Zealand at The Oval 2024,2025-05-05,2025-05-11
2938,58618,T20W,allrounder,24,-,164,164 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2939,69615,T20W,allrounder,25,+3,141,171 v Japan at Vanuatu 2023,2025-05-05,2025-05-11
2940,69606,T20W,allrounder,26,-1,139,150 v Zimbabwe at Windhoek 2024,2025-05-05,2025-05-11
2941,69600,T20W,allrounder,27,-1,138,143 v Zimbabwe at Windhoek 2024,2025-05-05,2025-05-11
2942,64347,T20W,allrounder,28,+1,135,144 v India at Mumbai 2024,2025-05-05,2025-05-11
2943,69456,T20W,allrounder,29,-3,133,207 v Papua New Guinea at Abu Dhabi 2022,2025-05-05,2025-05-11
2944,67315,T20W,allrounder,30,-,130,162 v United Arab Emirates at Windhoek 2024,2025-05-05,2025-05-11
2945,61306,T20W,allrounder,31,+1,126,336 v Australia at Taunton Vale 2011,2025-05-05,2025-05-11
2946,100120,T20W,allrounder,31,+1,126,136 v Thailand at Dambulla 2024,2025-05-05,2025-05-11
2947,69454,T20W,allrounder,33,-2,125,245 v Zimbabwe at Harare 2021,2025-05-05,2025-05-11
2948,83369,T20W,allrounder,34,-,121,214 v Ireland at Harare 2024,2025-05-05,2025-05-11
2949,68423,T20W,allrounder,35,-,117,132 v United Arab Emirates at Dambulla 2024,2025-05-05,2025-05-11
2950,73258,T20W,allrounder,35,-,117,130 v New Zealand at East London 2023,2025-05-05,2025-05-11
2951,70714,T20W,allrounder,35,-,117,120 v Sri Lanka at Sylhet 2022,2025-05-05,2025-05-11
2952,59956,T20W,allrounder,38,-,115,427 v India at Canberra 2020,2025-05-05,2025-05-11
2953,63228,T20W,allrounder,39,-,114,186 v Pakistan at Sydney 2020,2025-05-05,2025-05-11
2954,65721,T20W,allrounder,40,-,111,128 v Thailand at Dambulla 2024,2025-05-05,2025-05-11
2955,65065,T20W,allrounder,41,-,109,128 v Bangladesh at Dambulla 2024,2025-05-05,2025-05-11
2956,73820,T20W,allrounder,42,-,108,113 v India at Dubai 2024,2025-05-05,2025-05-11
2957,57828,T20W,allrounder,43,-,107,126 v Australia at Sharjah 2024,2025-05-05,2025-05-11
2958,63991,T20W,allrounder,43,-,107,113 v Ireland at Scotland 2019,2025-05-05,2025-05-11
2959,63467,T20W,allrounder,45,-,104,111 v West Indies at Sydney 2023,2025-05-05,2025-05-11
2960,67322,T20W,allrounder,46,-,102,104 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2961,70677,T20W,allrounder,47,-,100,100 v Australia at Wellington 2025,2025-05-05,2025-05-11
2962,70686,T20W,allrounder,48,-,97,113 v England at Southampton 2024,2025-05-05,2025-05-11
2963,70980,T20W,allrounder,49,-1,95,"98 v Netherlands at Kirtipur, Nepal 2025",2025-05-05,2025-05-11
2964,73622,T20W,allrounder,50,-,93,108 v England at Dubai 2024,2025-05-05,2025-05-11
2965,75598,T20W,allrounder,51,-,92,101 v Sri Lanka at Dubai 2024,2025-05-05,2025-05-11
2966,61516,T20W,allrounder,52,-,90,524 v Sri Lanka at Bridgetown 2012,2025-05-05,2025-05-11
2967,67100,T20W,allrounder,53,-,89,90 v India at Dubai 2024,2025-05-05,2025-05-11
2968,74329,T20W,allrounder,53,-,89,114 v England at Nelson 2024,2025-05-05,2025-05-11
2969,70330,T20W,allrounder,55,-,87,94 v Sri Lanka at Sylhet 2022,2025-05-05,2025-05-11
2970,59475,T20W,allrounder,55,-,87,166 v Pakistan at Dublin 2013,2025-05-05,2025-05-11
2971,63227,T20W,allrounder,57,-,86,104 v England at Cape Town 2023,2025-05-05,2025-05-11
2972,69976,T20W,allrounder,57,-,86,89 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2973,67305,T20W,allrounder,59,-,82,125 v Ireland at Harare 2024,2025-05-05,2025-05-11
2974,80013,T20W,allrounder,59,+1,82,91 v England at Dublin 2024,2025-05-05,2025-05-11
2975,100861,T20W,allrounder,61,-,81,87 v Australia at Dhaka 2024,2025-05-05,2025-05-11
2976,65346,T20W,allrounder,62,-,80,107 v Pakistan at Kuala Lumpur 2018,2025-05-05,2025-05-11
2977,70684,T20W,allrounder,62,-,80,81 v Bangladesh at Sylhet 2024,2025-05-05,2025-05-11
2978,70936,T20W,allrounder,64,-,78,"141 v Uganda at Kirtipur, Nepal 2022",2025-05-05,2025-05-11
2979,65018,T20W,allrounder,65,-,76,110 v Pakistan at Karachi 2019,2025-05-05,2025-05-11
2980,67041,T20W,allrounder,65,-,76,115 v England at Hove 2019,2025-05-05,2025-05-11
2981,70737,T20W,allrounder,67,-,75,75 v Australia at Wellington 2025,2025-05-05,2025-05-11
2982,99520,T20W,allrounder,68,-,73,82 v Cyprus at Cyprus 2025,2025-05-05,2025-05-11
2983,68441,T20W,allrounder,69,-,72,102 v Sri Lanka at Melbourne 2020,2025-05-05,2025-05-11
2984,71451,T20W,allrounder,69,-,72,73 v New Zealand at Bay Oval 2025,2025-05-05,2025-05-11
2985,69485,T20W,allrounder,71,-,70,88 v Zimbabwe at Abu Dhabi 2024,2025-05-05,2025-05-11
2986,80602,T20W,allrounder,72,-,68,86 v Pakistan at Northampton 2024,2025-05-05,2025-05-11
2987,70947,T20W,allrounder,73,+1,67,74 v Tanzania at Hong Kong 2023,2025-05-05,2025-05-11
2988,59735,T20W,allrounder,74,+1,66,188 v Pakistan at Canberra 2020,2025-05-05,2025-05-11
2989,70772,T20W,allrounder,74,+1,66,146 v Bangladesh at Dhaka 2023,2025-05-05,2025-05-11
2990,80596,T20W,allrounder,74,+1,66,66 v Australia at Adelaide 2025,2025-05-05,2025-05-11
2991,97646,T20W,allrounder,74,+1,66,77 v Thailand at Dambulla 2024,2025-05-05,2025-05-11
2992,67317,T20W,allrounder,78,-6,65,72 v Papua New Guinea at Harare 2024,2025-05-05,2025-05-11
2993,70935,T20W,allrounder,79,-,64,96 v India at Dambulla 2024,2025-05-05,2025-05-11
2994,69749,T20W,allrounder,79,-,64,97 v New Zealand at The Oval 2024,2025-05-05,2025-05-11
2995,69569,T20W,allrounder,81,-,62,72 v Netherlands at Amstelveen 2024,2025-05-05,2025-05-11
2996,69607,T20W,allrounder,82,-,61,61 v Scotland at Amstelveen 2024,2025-05-05,2025-05-11
2997,71995,T20W,allrounder,82,-,61,96 v Cook Islands at Auckland 2024,2025-05-05,2025-05-11
2998,86406,T20W,allrounder,82,-,61,61 v Bangladesh at St Kitts (WP) 2025,2025-05-05,2025-05-11
2999,59348,T20W,allrounder,85,-,60,243 v Pakistan at Bangkok 2016,2025-05-05,2025-05-11
3000,65768,T20W,allrounder,85,-,60,65 v Thailand at Dambulla 2024,2025-05-05,2025-05-11
3001,65368,T20W,allrounder,87,-,59,85 v Pakistan at Queenstown 2023,2025-05-05,2025-05-11
3002,73768,T20W,allrounder,88,-,58,63 v Sri Lanka at Sharjah 2024,2025-05-05,2025-05-11
3003,80019,T20W,allrounder,89,-,57,61 v England at Dublin 2024,2025-05-05,2025-05-11
3004,67299,T20W,allrounder,90,-,56,86 v Scotland at Edinburgh 2022,2025-05-05,2025-05-11
3005,82713,T20W,allrounder,90,-,56,56 v England at Centurion 2024,2025-05-05,2025-05-11
3006,83663,T20W,allrounder,90,-,56,56 v West Indies at Mumbai 2024,2025-05-05,2025-05-11
3007,59131,T20W,allrounder,93,-,55,210 v New Zealand at Bridgetown 2013,2025-05-05,2025-05-11
3008,66656,T20W,allrounder,93,-,55,143 v Sri Lanka at Edgbaston 2022,2025-05-05,2025-05-11
3009,101120,T20W,allrounder,93,-,55,"59 v Philippines at Bali, Indonesia 2025",2025-05-05,2025-05-11
3010,73816,T20W,allrounder,96,-,54,93 v Sri Lanka at Sylhet 2022,2025-05-05,2025-05-11
3011,69621,T20W,allrounder,97,+1,53,54 v Netherlands at Amstelveen 2024,2025-05-05,2025-05-11
3012,111458,T20W,allrounder,97,+1,53,53 v Hong Kong at Uganda 2025,2025-05-05,2025-05-11
3013,71996,T20W,allrounder,99,+1,52,56 v Cook Islands at Auckland 2024,2025-05-05,2025-05-11
3014,63217,T20W,allrounder,100,+2,51,59 v Ireland at Sylhet 2024,2025-05-05,2025-05-11
3015,67816,T20W,allrounder,100,-,51,97 v United Arab Emirates at Dubai (GCA) 2022,2025-05-05,2025-05-11
